               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.089908,           0.0038392,                   0,             0.35653,             0.27029,              0.2099,            0.070122,            0.085746,           0.0048505,                   0,            0.002736,            0.002736,            0.002736
                  13,            0.088546,           0.0038866,                   0,             0.30427,             0.22748,             0.18081,            0.064032,            0.087534,           0.0047239,                   0,            0.002712,            0.002712,            0.002712
                  14,            0.088471,           0.0038545,                   0,             0.28405,             0.21231,             0.13024,            0.036082,            0.095435,           0.0041257,                   0,            0.002688,            0.002688,            0.002688
                  15,            0.086485,           0.0038864,                   0,              0.3758,              0.2926,             0.22224,            0.074128,            0.083645,           0.0048025,                   0,            0.002664,            0.002664,            0.002664
                  16,            0.085748,           0.0039504,                   0,             0.35628,             0.28546,             0.22293,            0.078885,            0.082848,           0.0049092,                   0,             0.00264,             0.00264,             0.00264
                  17,            0.085212,           0.0038584,                   0,             0.38365,             0.30955,              0.2354,            0.088927,            0.082079,           0.0047584,                   0,            0.002616,            0.002616,            0.002616
                  18,             0.08395,           0.0039742,                   0,             0.44162,             0.30598,             0.27268,            0.096543,            0.081463,           0.0048308,                   0,            0.002592,            0.002592,            0.002592
                  19,             0.08336,           0.0039154,                   0,             0.39961,             0.31222,             0.24738,            0.096006,             0.08041,           0.0051095,                   0,            0.002568,            0.002568,            0.002568
                  20,            0.082305,           0.0038766,                   0,             0.39461,             0.30687,             0.24258,            0.081504,            0.083194,           0.0048253,                   0,            0.002544,            0.002544,            0.002544
                  21,             0.08243,           0.0039072,                   0,              0.4566,             0.31668,             0.26677,            0.099127,            0.083758,           0.0046352,                   0,             0.00252,             0.00252,             0.00252
                  22,            0.080966,            0.003961,                   0,             0.44883,             0.34434,             0.30375,             0.11865,            0.076122,           0.0049933,                   0,            0.002496,            0.002496,            0.002496
                  23,            0.080727,           0.0039877,                   0,             0.46973,             0.36753,             0.31182,             0.12331,            0.076495,           0.0049366,                   0,            0.002472,            0.002472,            0.002472
                  24,            0.079434,            0.003923,                   0,             0.44541,             0.29973,             0.26537,            0.095266,            0.082774,           0.0047982,                   0,            0.002448,            0.002448,            0.002448
                  25,             0.07873,           0.0038902,                   0,             0.48454,             0.36039,             0.32871,             0.12214,            0.075984,           0.0047007,                   0,            0.002424,            0.002424,            0.002424
                  26,            0.078037,           0.0039202,                   0,             0.53338,             0.37288,             0.35568,             0.13186,            0.074114,            0.004881,                   0,              0.0024,              0.0024,              0.0024
                  27,             0.07831,           0.0039448,                   0,             0.49448,             0.37645,             0.34306,              0.1301,            0.074738,           0.0047805,                   0,            0.002376,            0.002376,            0.002376
                  28,            0.078137,           0.0038996,                   0,             0.49075,             0.35236,             0.34679,              0.1241,            0.076989,           0.0047698,                   0,            0.002352,            0.002352,            0.002352
                  29,            0.077176,           0.0038974,                   0,             0.53152,             0.37377,             0.36218,             0.13927,            0.072429,           0.0053327,                   0,            0.002328,            0.002328,            0.002328
                  30,            0.076439,           0.0039309,                   0,             0.52329,             0.38483,             0.36619,             0.14368,            0.073323,           0.0048695,                   0,            0.002304,            0.002304,            0.002304
                  31,            0.075695,           0.0039548,                   0,             0.50091,             0.37734,             0.35958,             0.13329,            0.073542,            0.005182,                   0,             0.00228,             0.00228,             0.00228
                  32,            0.075537,           0.0038979,                   0,              0.5602,              0.3977,             0.39134,             0.14856,            0.072135,           0.0048619,                   0,            0.002256,            0.002256,            0.002256
                  33,            0.074865,           0.0039352,                   0,             0.58773,             0.40678,             0.41434,             0.16073,              0.0707,           0.0048885,                   0,            0.002232,            0.002232,            0.002232
                  34,            0.074337,           0.0039448,                   0,             0.54944,             0.40143,             0.39025,             0.15515,            0.072004,           0.0048843,                   0,            0.002208,            0.002208,            0.002208
                  35,            0.074496,           0.0039921,                   0,             0.53946,             0.38983,              0.3991,             0.15348,            0.070065,           0.0049169,                   0,            0.002184,            0.002184,            0.002184
                  36,            0.074236,           0.0039766,                   0,             0.55218,             0.38058,              0.3815,             0.15131,            0.072567,           0.0048088,                   0,             0.00216,             0.00216,             0.00216
                  37,            0.074051,           0.0039341,                   0,             0.54331,             0.41392,             0.39913,             0.15477,            0.071764,           0.0047967,                   0,            0.002136,            0.002136,            0.002136
                  38,            0.073184,           0.0039262,                   0,             0.58813,             0.41124,             0.42641,             0.16653,            0.069822,           0.0047234,                   0,            0.002112,            0.002112,            0.002112
                  39,            0.073126,           0.0039171,                   0,             0.59995,              0.4041,             0.43301,             0.16373,             0.06915,           0.0048226,                   0,            0.002088,            0.002088,            0.002088
                  40,            0.071646,           0.0039334,                   0,              0.5884,             0.41659,             0.41641,             0.16781,            0.070479,           0.0048746,                   0,            0.002064,            0.002064,            0.002064
                  41,            0.072415,             0.00393,                   0,             0.61565,             0.41481,             0.45231,             0.17426,            0.068995,           0.0048086,                   0,             0.00204,             0.00204,             0.00204
                  42,            0.071986,           0.0039222,                   0,             0.59854,               0.438,             0.45581,              0.1802,            0.068334,           0.0046885,                   0,            0.002016,            0.002016,            0.002016
                  43,            0.071526,           0.0039416,                   0,             0.58022,             0.42045,             0.42004,             0.16124,            0.069876,            0.005152,                   0,            0.001992,            0.001992,            0.001992
                  44,            0.071026,           0.0039114,                   0,             0.62093,              0.4486,              0.4708,             0.18797,            0.067993,           0.0046224,                   0,            0.001968,            0.001968,            0.001968
                  45,            0.071163,           0.0039005,                   0,             0.59332,             0.44603,             0.44407,             0.18162,             0.06907,            0.004705,                   0,            0.001944,            0.001944,            0.001944
                  46,            0.070996,           0.0039168,                   0,             0.58131,             0.44068,             0.42504,              0.1751,            0.068698,           0.0047343,                   0,             0.00192,             0.00192,             0.00192
                  47,            0.070858,           0.0038969,                   0,             0.58088,             0.44157,             0.44694,             0.18408,            0.068772,           0.0046426,                   0,            0.001896,            0.001896,            0.001896
                  48,            0.070444,           0.0038507,                   0,             0.60558,             0.46209,             0.48099,             0.20526,            0.066589,           0.0047006,                   0,            0.001872,            0.001872,            0.001872
