               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.013514,            0.013182,                   0,             0.98055,             0.91088,             0.95838,             0.89562,            0.019767,            0.012704,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.013263,            0.012933,                   0,             0.98223,             0.91195,             0.95845,             0.89699,            0.019837,            0.012636,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.013439,             0.01301,                   0,             0.98218,             0.91338,             0.95906,             0.89629,            0.019836,            0.012733,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.013095,             0.01294,                   0,             0.97812,             0.91306,             0.95927,             0.89683,            0.019874,            0.012854,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.013166,            0.012798,                   0,             0.98051,             0.90895,             0.95857,              0.8971,            0.019576,            0.012621,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.012993,            0.012704,                   0,             0.97275,             0.91872,             0.95907,             0.89737,            0.019609,            0.012564,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.012723,            0.012532,                   0,             0.97863,             0.91573,             0.95913,             0.89719,            0.019712,            0.012444,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.012561,            0.012602,                   0,             0.98084,             0.91515,             0.96009,             0.89797,            0.019469,            0.012415,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.012442,            0.012294,                   0,              0.9819,             0.91645,             0.95957,             0.89788,            0.019317,            0.012347,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.012339,            0.012323,                   0,             0.97883,              0.9173,             0.95873,             0.89818,            0.019236,            0.012234,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.012458,            0.012246,                   0,             0.97659,             0.91785,             0.96067,             0.89941,             0.01932,            0.012291,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.012273,            0.012225,                   0,             0.98575,             0.90827,             0.96038,              0.8989,            0.019392,            0.012239,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.012129,            0.012051,                   0,             0.96988,             0.92182,              0.9603,             0.90033,            0.019206,            0.012239,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.012044,            0.012103,                   0,              0.9789,             0.91907,             0.96074,             0.90077,            0.019083,             0.01219,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.011609,             0.01173,                   0,             0.97764,             0.91909,             0.96078,             0.89944,            0.019167,            0.012266,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.011883,            0.011903,                   0,               0.977,             0.91784,             0.96054,             0.90051,            0.019033,            0.012174,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.011758,            0.011764,                   0,             0.97441,             0.92064,             0.96082,              0.9006,            0.018975,            0.012087,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.011557,            0.011706,                   0,             0.97519,             0.91879,             0.96016,             0.90093,            0.019039,            0.012112,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.011502,            0.011618,                   0,             0.97676,             0.91848,             0.96016,             0.90081,            0.018961,            0.012136,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.011399,            0.011485,                   0,             0.98005,             0.91651,             0.96123,             0.90137,            0.019007,            0.012093,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.011277,            0.011476,                   0,             0.97904,             0.91789,             0.96153,             0.90188,            0.018956,            0.012067,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.011045,            0.011321,                   0,             0.98073,             0.91691,             0.96203,             0.90211,            0.018918,            0.012058,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.010961,            0.011304,                   0,             0.98049,             0.91672,              0.9625,             0.90272,            0.018819,            0.011998,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.010973,             0.01132,                   0,             0.97688,             0.92144,             0.96298,             0.90235,            0.018799,            0.011914,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.010938,            0.011208,                   0,             0.97731,             0.92203,             0.96298,             0.90225,            0.018757,             0.01192,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.010779,             0.01113,                   0,             0.97813,             0.92236,             0.96256,              0.9023,            0.018587,            0.011891,                   0,            0.002377,            0.002377,            0.002377
